rep,n,d,N,type,method,metric,value
33,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.76447935217258
34,100,2,100,nonlinear,NPT-FR,Wasserstein,12.473125953133549
34,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.81658585088215
34,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.604696949183467
35,100,2,100,nonlinear,NPT-FR,Wasserstein,12.130418880724399
35,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.283754832971013
35,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.804653559741372
36,100,2,100,nonlinear,NPT-FR,Wasserstein,13.597733712279377
36,100,2,100,nonlinear,Marginal-FR,Wasserstein,19.14980373964386
36,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.977959668115947
37,100,2,100,nonlinear,NPT-FR,Wasserstein,11.464159359126738
37,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.57549618608397
37,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.197590487451283
38,100,2,100,nonlinear,NPT-FR,Wasserstein,12.722238517630863
38,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.06781861293134
38,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.52058557553403
39,100,2,100,nonlinear,NPT-FR,Wasserstein,11.946970855301311
39,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.505976342436604
39,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.985493394200184
40,100,2,100,nonlinear,NPT-FR,Wasserstein,12.931635024781091
40,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.103266756826095
40,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.46602855267903
41,100,2,100,nonlinear,NPT-FR,Wasserstein,12.579248394449456
41,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.135706065897303
41,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.900838409135027
42,100,2,100,nonlinear,NPT-FR,Wasserstein,12.48069172567457
42,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.32881487518887
42,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.904731506925446
43,100,2,100,nonlinear,NPT-FR,Wasserstein,11.898751134005444
43,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.665133819357543
43,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.811551385794044
44,100,2,100,nonlinear,NPT-FR,Wasserstein,12.967116693848933
44,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.30156083720621
44,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.867706607734323
45,100,2,100,nonlinear,NPT-FR,Wasserstein,12.915633915675317
45,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.312894348385395
45,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.597498718123994
46,100,2,100,nonlinear,NPT-FR,Wasserstein,12.676390487256722
46,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.51435184241408
46,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.74350245433017
47,100,2,100,nonlinear,NPT-FR,Wasserstein,11.782733726356472
47,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.894335995626896
47,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.356401678269831
48,100,2,100,nonlinear,NPT-FR,Wasserstein,13.156224985519433
48,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.30275872764403
48,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.84279341745877
49,100,2,100,nonlinear,NPT-FR,Wasserstein,13.036996035676413
49,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.36937558177053
49,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.212717396404464
50,100,2,100,nonlinear,NPT-FR,Wasserstein,13.34284849989429
50,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.475951072796644
50,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.143041529674644
51,100,2,100,nonlinear,NPT-FR,Wasserstein,12.301226694853513
51,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.54460629346671
51,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.829186792366182
52,100,2,100,nonlinear,NPT-FR,Wasserstein,11.534508702884603
52,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.06038905098961
52,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.030420389522234
53,100,2,100,nonlinear,NPT-FR,Wasserstein,12.076790372365187
53,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.21762835899811
53,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.701603063331891
54,100,2,100,nonlinear,NPT-FR,Wasserstein,13.128440611092632
54,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.79437372928108
54,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.23618124901204
55,100,2,100,nonlinear,NPT-FR,Wasserstein,13.134425836928537
55,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.266981946408663
55,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.939529297388276
56,100,2,100,nonlinear,NPT-FR,Wasserstein,11.60517365423008
56,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.070378213293946
56,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.112132740676207
57,100,2,100,nonlinear,NPT-FR,Wasserstein,12.00444844284405
57,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.967077850029355
57,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.427628546844709
58,100,2,100,nonlinear,NPT-FR,Wasserstein,12.466088707912732
58,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.745484910951273
58,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.997130946172856
59,100,2,100,nonlinear,NPT-FR,Wasserstein,11.241409813249211
59,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.391935385563396
59,100,2,100,nonlinear,Gaussian-FR,Wasserstein,14.66511542264615
60,100,2,100,nonlinear,NPT-FR,Wasserstein,12.579956801621712
60,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.062084101202238
60,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.751550784971368
61,100,2,100,nonlinear,NPT-FR,Wasserstein,13.504289141813977
61,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.717490541891145
61,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.233308306445544
62,100,2,100,nonlinear,NPT-FR,Wasserstein,12.768189964701504
62,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.59079154105103
62,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.21551849748004
63,100,2,100,nonlinear,NPT-FR,Wasserstein,11.996323761268918
63,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.22318308721201
63,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.04881290471078
64,100,2,100,nonlinear,NPT-FR,Wasserstein,13.198756133056206
64,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.385230940050977
64,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.927862416725212
65,100,2,100,nonlinear,NPT-FR,Wasserstein,11.856422918920016
65,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.043524615940225
65,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.421376475333618
66,100,2,100,nonlinear,NPT-FR,Wasserstein,12.298678922225568
66,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.243598712890222
66,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.776260947697546
67,100,2,100,nonlinear,NPT-FR,Wasserstein,12.971950266738355
67,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.451913328818396
67,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.626509626262212
68,100,2,100,nonlinear,NPT-FR,Wasserstein,13.130625954113864
68,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.363738165459377
68,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.972528165959314
69,100,2,100,nonlinear,NPT-FR,Wasserstein,11.504333691069741
69,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.65456195181706
69,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.191009073107942
70,100,2,100,nonlinear,NPT-FR,Wasserstein,12.94255610940608
70,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.322656330765103
70,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.363384270481266
71,100,2,100,nonlinear,NPT-FR,Wasserstein,12.55708216525927
71,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.880252185724093
71,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.631149075784315
72,100,2,100,nonlinear,NPT-FR,Wasserstein,12.898794978366485
72,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.318971667892214
72,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.45769860770666
73,100,2,100,nonlinear,NPT-FR,Wasserstein,13.896576896448432
73,100,2,100,nonlinear,Marginal-FR,Wasserstein,19.352188250074118
73,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.165455811280513
74,100,2,100,nonlinear,NPT-FR,Wasserstein,13.31876529818837
74,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.507526834772378
74,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.93336040927769
75,100,2,100,nonlinear,NPT-FR,Wasserstein,11.911936901952014
75,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.047854740836467
75,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.402393615220369
76,100,2,100,nonlinear,NPT-FR,Wasserstein,13.956684927024126
76,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.774392895458497
76,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.653436844156097
77,100,2,100,nonlinear,NPT-FR,Wasserstein,12.681042369158124
77,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.93221566822858
77,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.601494450488705
78,100,2,100,nonlinear,NPT-FR,Wasserstein,13.824474276861329
78,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.605781057521963
78,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.40317818945415
79,100,2,100,nonlinear,NPT-FR,Wasserstein,12.759858524122693
79,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.842368807101206
79,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.36164750039969
80,100,2,100,nonlinear,NPT-FR,Wasserstein,12.68537092762167
80,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.780472914512153
80,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.218425824648822
81,100,2,100,nonlinear,NPT-FR,Wasserstein,13.107457564561244
81,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.17436082813162
81,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.69310085381758
82,100,2,100,nonlinear,NPT-FR,Wasserstein,13.759354599929283
82,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.742673473417476
82,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.474886507463815
83,100,2,100,nonlinear,NPT-FR,Wasserstein,11.791352052175778
83,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.278729155672472
83,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.53255294151208
84,100,2,100,nonlinear,NPT-FR,Wasserstein,12.13348098095357
84,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.485540630770625
84,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.689012904605907
85,100,2,100,nonlinear,NPT-FR,Wasserstein,13.783843726736988
85,100,2,100,nonlinear,Marginal-FR,Wasserstein,19.1432904942303
85,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.263780688273204
86,100,2,100,nonlinear,NPT-FR,Wasserstein,11.681200464409203
86,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.129381257831387
86,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.474636580760537
87,100,2,100,nonlinear,NPT-FR,Wasserstein,12.513304599510727
87,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.807997503749075
87,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.015790337364763
88,100,2,100,nonlinear,NPT-FR,Wasserstein,12.112814219549279
88,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.639170210959573
88,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.635308641783745
89,100,2,100,nonlinear,NPT-FR,Wasserstein,11.669956692858856
89,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.599243023476323
89,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.471818643755796
90,100,2,100,nonlinear,NPT-FR,Wasserstein,12.698284236327387
90,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.9006879876823
90,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.04076452930438
91,100,2,100,nonlinear,NPT-FR,Wasserstein,13.115190766203897
91,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.598940439210995
91,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.850078625921086
92,100,2,100,nonlinear,NPT-FR,Wasserstein,12.872162429902202
92,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.799396763327284
92,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.175332848077986
93,100,2,100,nonlinear,NPT-FR,Wasserstein,13.307434726737643
93,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.81745503269537
93,100,2,100,nonlinear,Gaussian-FR,Wasserstein,17.316783286215127
94,100,2,100,nonlinear,NPT-FR,Wasserstein,13.357918824803324
94,100,2,100,nonlinear,Marginal-FR,Wasserstein,18.463811473867782
94,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.73847541494688
95,100,2,100,nonlinear,NPT-FR,Wasserstein,12.369855067883476
95,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.59955317844785
95,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.08943817182643
96,100,2,100,nonlinear,NPT-FR,Wasserstein,12.897382572253424
96,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.84579186605835
96,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.116637996072555
97,100,2,100,nonlinear,NPT-FR,Wasserstein,12.105574781975767
97,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.563849038876416
97,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.750698715692089
98,100,2,100,nonlinear,NPT-FR,Wasserstein,13.023910264606346
98,100,2,100,nonlinear,Marginal-FR,Wasserstein,17.987553196684658
98,100,2,100,nonlinear,Gaussian-FR,Wasserstein,16.657304441975477
99,100,2,100,nonlinear,NPT-FR,Wasserstein,11.3628763526017
99,100,2,100,nonlinear,Marginal-FR,Wasserstein,16.462559694320074
99,100,2,100,nonlinear,Gaussian-FR,Wasserstein,15.0770200457151
0,100,2,1000,linear,NPT-FR,Wasserstein,11.837844976948084
0,100,2,1000,linear,Marginal-FR,Wasserstein,12.027950239180479
0,100,2,1000,linear,Gaussian-FR,Wasserstein,15.320048129205047
1,100,2,1000,linear,NPT-FR,Wasserstein,12.402089001317632
1,100,2,1000,linear,Marginal-FR,Wasserstein,12.72069148237332
1,100,2,1000,linear,Gaussian-FR,Wasserstein,15.752461541540429
2,100,2,1000,linear,NPT-FR,Wasserstein,11.41197823521528
2,100,2,1000,linear,Marginal-FR,Wasserstein,11.698082114131852
2,100,2,1000,linear,Gaussian-FR,Wasserstein,14.766916354456527
3,100,2,1000,linear,NPT-FR,Wasserstein,12.345830845995986
3,100,2,1000,linear,Marginal-FR,Wasserstein,12.56421170526249
3,100,2,1000,linear,Gaussian-FR,Wasserstein,15.725577085452436
4,100,2,1000,linear,NPT-FR,Wasserstein,13.086119005323729
4,100,2,1000,linear,Marginal-FR,Wasserstein,13.196416531166593
4,100,2,1000,linear,Gaussian-FR,Wasserstein,16.630498618379406
5,100,2,1000,linear,NPT-FR,Wasserstein,12.574126580682652
5,100,2,1000,linear,Marginal-FR,Wasserstein,12.744195702547024
5,100,2,1000,linear,Gaussian-FR,Wasserstein,15.981630061667962
6,100,2,1000,linear,NPT-FR,Wasserstein,12.310609416237439
6,100,2,1000,linear,Marginal-FR,Wasserstein,12.556350699871684
6,100,2,1000,linear,Gaussian-FR,Wasserstein,15.73708188643667
7,100,2,1000,linear,NPT-FR,Wasserstein,12.821196146926725
7,100,2,1000,linear,Marginal-FR,Wasserstein,12.981325185722415
7,100,2,1000,linear,Gaussian-FR,Wasserstein,15.882452337957623
8,100,2,1000,linear,NPT-FR,Wasserstein,11.398460965181846
8,100,2,1000,linear,Marginal-FR,Wasserstein,11.620835473129217
8,100,2,1000,linear,Gaussian-FR,Wasserstein,14.877654630248927
9,100,2,1000,linear,NPT-FR,Wasserstein,12.288871711020217
9,100,2,1000,linear,Marginal-FR,Wasserstein,12.469413354109998
9,100,2,1000,linear,Gaussian-FR,Wasserstein,15.73900475977534
10,100,2,1000,linear,NPT-FR,Wasserstein,12.05318979730074
10,100,2,1000,linear,Marginal-FR,Wasserstein,12.285548308693466
10,100,2,1000,linear,Gaussian-FR,Wasserstein,15.357266901077928
11,100,2,1000,linear,NPT-FR,Wasserstein,12.780048696907151
11,100,2,1000,linear,Marginal-FR,Wasserstein,12.949247243518476
11,100,2,1000,linear,Gaussian-FR,Wasserstein,15.964269698637919
12,100,2,1000,linear,NPT-FR,Wasserstein,13.115249238347499
12,100,2,1000,linear,Marginal-FR,Wasserstein,13.337267215387387
12,100,2,1000,linear,Gaussian-FR,Wasserstein,16.543269097188556
13,100,2,1000,linear,NPT-FR,Wasserstein,13.636683664759257
13,100,2,1000,linear,Marginal-FR,Wasserstein,13.838229875276754
13,100,2,1000,linear,Gaussian-FR,Wasserstein,17.09964139163902
14,100,2,1000,linear,NPT-FR,Wasserstein,11.90489232615626
14,100,2,1000,linear,Marginal-FR,Wasserstein,12.121057142752587
14,100,2,1000,linear,Gaussian-FR,Wasserstein,15.273411459519618
15,100,2,1000,linear,NPT-FR,Wasserstein,13.130394755490128
15,100,2,1000,linear,Marginal-FR,Wasserstein,13.312247270395229
15,100,2,1000,linear,Gaussian-FR,Wasserstein,16.645109292079212
16,100,2,1000,linear,NPT-FR,Wasserstein,13.551581938326466
16,100,2,1000,linear,Marginal-FR,Wasserstein,13.860150189429136
16,100,2,1000,linear,Gaussian-FR,Wasserstein,16.777118271926913
17,100,2,1000,linear,NPT-FR,Wasserstein,12.470850981623457
17,100,2,1000,linear,Marginal-FR,Wasserstein,12.656356342351533
17,100,2,1000,linear,Gaussian-FR,Wasserstein,15.90803213609165
18,100,2,1000,linear,NPT-FR,Wasserstein,12.455286529963638
18,100,2,1000,linear,Marginal-FR,Wasserstein,12.580002227006444
18,100,2,1000,linear,Gaussian-FR,Wasserstein,15.655054491077033
19,100,2,1000,linear,NPT-FR,Wasserstein,12.55322256037365
19,100,2,1000,linear,Marginal-FR,Wasserstein,12.811900930838933
19,100,2,1000,linear,Gaussian-FR,Wasserstein,15.804349095068574
20,100,2,1000,linear,NPT-FR,Wasserstein,11.531986585854865
20,100,2,1000,linear,Marginal-FR,Wasserstein,11.766394157956725
20,100,2,1000,linear,Gaussian-FR,Wasserstein,14.723781884296187
21,100,2,1000,linear,NPT-FR,Wasserstein,13.67213282882572
21,100,2,1000,linear,Marginal-FR,Wasserstein,13.950314137114804
21,100,2,1000,linear,Gaussian-FR,Wasserstein,17.0668966789096
22,100,2,1000,linear,NPT-FR,Wasserstein,12.601662128550416
22,100,2,1000,linear,Marginal-FR,Wasserstein,12.851761478122318
22,100,2,1000,linear,Gaussian-FR,Wasserstein,16.007671337816017
23,100,2,1000,linear,NPT-FR,Wasserstein,12.858114371784236
23,100,2,1000,linear,Marginal-FR,Wasserstein,13.064721622120413
23,100,2,1000,linear,Gaussian-FR,Wasserstein,16.34110078288477
24,100,2,1000,linear,NPT-FR,Wasserstein,11.890799058348984
24,100,2,1000,linear,Marginal-FR,Wasserstein,12.055206775874735
24,100,2,1000,linear,Gaussian-FR,Wasserstein,15.403857523181694
25,100,2,1000,linear,NPT-FR,Wasserstein,11.229195638672419
25,100,2,1000,linear,Marginal-FR,Wasserstein,11.469908993510241
25,100,2,1000,linear,Gaussian-FR,Wasserstein,14.577719587488337
26,100,2,1000,linear,NPT-FR,Wasserstein,12.490195655335723
26,100,2,1000,linear,Marginal-FR,Wasserstein,12.686522465957847
26,100,2,1000,linear,Gaussian-FR,Wasserstein,15.719234012869478
27,100,2,1000,linear,NPT-FR,Wasserstein,11.918035852937017
27,100,2,1000,linear,Marginal-FR,Wasserstein,12.187262923486347
27,100,2,1000,linear,Gaussian-FR,Wasserstein,15.431421065416634
28,100,2,1000,linear,NPT-FR,Wasserstein,13.295385043169812
28,100,2,1000,linear,Marginal-FR,Wasserstein,13.560942063210703
28,100,2,1000,linear,Gaussian-FR,Wasserstein,16.901295634689717
29,100,2,1000,linear,NPT-FR,Wasserstein,12.966449741657405
29,100,2,1000,linear,Marginal-FR,Wasserstein,13.202255864572017
29,100,2,1000,linear,Gaussian-FR,Wasserstein,16.3669820950247
30,100,2,1000,linear,NPT-FR,Wasserstein,13.229646016316684
30,100,2,1000,linear,Marginal-FR,Wasserstein,13.39900108373466
30,100,2,1000,linear,Gaussian-FR,Wasserstein,16.603610763733037
31,100,2,1000,linear,NPT-FR,Wasserstein,12.83367774247675
31,100,2,1000,linear,Marginal-FR,Wasserstein,13.061238857797907
31,100,2,1000,linear,Gaussian-FR,Wasserstein,16.357797887450555
32,100,2,1000,linear,NPT-FR,Wasserstein,13.279101079410779
32,100,2,1000,linear,Marginal-FR,Wasserstein,13.519645917619371
32,100,2,1000,linear,Gaussian-FR,Wasserstein,16.47379072311735
33,100,2,1000,linear,NPT-FR,Wasserstein,12.782048378720724
33,100,2,1000,linear,Marginal-FR,Wasserstein,12.936068038205867
33,100,2,1000,linear,Gaussian-FR,Wasserstein,15.94219843694994
34,100,2,1000,linear,NPT-FR,Wasserstein,13.843239516525875
34,100,2,1000,linear,Marginal-FR,Wasserstein,13.93870233784626
34,100,2,1000,linear,Gaussian-FR,Wasserstein,17.472044983544578
35,100,2,1000,linear,NPT-FR,Wasserstein,13.442328217279824
35,100,2,1000,linear,Marginal-FR,Wasserstein,13.665106310931867
35,100,2,1000,linear,Gaussian-FR,Wasserstein,17.031625554825773
36,100,2,1000,linear,NPT-FR,Wasserstein,13.04721776324556
36,100,2,1000,linear,Marginal-FR,Wasserstein,13.394837676659165
36,100,2,1000,linear,Gaussian-FR,Wasserstein,16.714169667595616
37,100,2,1000,linear,NPT-FR,Wasserstein,13.22332665837494
37,100,2,1000,linear,Marginal-FR,Wasserstein,13.416882655889781
37,100,2,1000,linear,Gaussian-FR,Wasserstein,16.60813276845511
38,100,2,1000,linear,NPT-FR,Wasserstein,12.476636102967685
38,100,2,1000,linear,Marginal-FR,Wasserstein,12.693481736394027
38,100,2,1000,linear,Gaussian-FR,Wasserstein,15.793747595966257
39,100,2,1000,linear,NPT-FR,Wasserstein,11.95276564361253
39,100,2,1000,linear,Marginal-FR,Wasserstein,12.134391161192928
39,100,2,1000,linear,Gaussian-FR,Wasserstein,15.25529062579694
40,100,2,1000,linear,NPT-FR,Wasserstein,12.022709790602754
40,100,2,1000,linear,Marginal-FR,Wasserstein,12.161978054257444
40,100,2,1000,linear,Gaussian-FR,Wasserstein,15.178779714458496
41,100,2,1000,linear,NPT-FR,Wasserstein,13.401253332485524
41,100,2,1000,linear,Marginal-FR,Wasserstein,13.706166421420642
41,100,2,1000,linear,Gaussian-FR,Wasserstein,16.937703040907667
42,100,2,1000,linear,NPT-FR,Wasserstein,13.44838553092908
42,100,2,1000,linear,Marginal-FR,Wasserstein,13.73203302644952
42,100,2,1000,linear,Gaussian-FR,Wasserstein,17.06717935510115
43,100,2,1000,linear,NPT-FR,Wasserstein,11.855167558982991
43,100,2,1000,linear,Marginal-FR,Wasserstein,12.100956122625863
43,100,2,1000,linear,Gaussian-FR,Wasserstein,15.156627062103105
44,100,2,1000,linear,NPT-FR,Wasserstein,14.16351011047433
44,100,2,1000,linear,Marginal-FR,Wasserstein,14.336638890755493
44,100,2,1000,linear,Gaussian-FR,Wasserstein,17.41469061386813
45,100,2,1000,linear,NPT-FR,Wasserstein,13.456741172876843
45,100,2,1000,linear,Marginal-FR,Wasserstein,13.656682795314067
45,100,2,1000,linear,Gaussian-FR,Wasserstein,16.53299467680277
46,100,2,1000,linear,NPT-FR,Wasserstein,12.462181839438562
46,100,2,1000,linear,Marginal-FR,Wasserstein,12.726062260005532
46,100,2,1000,linear,Gaussian-FR,Wasserstein,16.020954831420994
47,100,2,1000,linear,NPT-FR,Wasserstein,13.22836714849574
47,100,2,1000,linear,Marginal-FR,Wasserstein,13.549470821561671
47,100,2,1000,linear,Gaussian-FR,Wasserstein,16.625150047644723
48,100,2,1000,linear,NPT-FR,Wasserstein,13.196756547065165
48,100,2,1000,linear,Marginal-FR,Wasserstein,13.383186814993877
48,100,2,1000,linear,Gaussian-FR,Wasserstein,16.650051015834812
49,100,2,1000,linear,NPT-FR,Wasserstein,12.000878309928787
49,100,2,1000,linear,Marginal-FR,Wasserstein,12.229272468982789
49,100,2,1000,linear,Gaussian-FR,Wasserstein,15.479066126914303
50,100,2,1000,linear,NPT-FR,Wasserstein,13.111541399877403
50,100,2,1000,linear,Marginal-FR,Wasserstein,13.314046817094338
50,100,2,1000,linear,Gaussian-FR,Wasserstein,16.723551774794203
51,100,2,1000,linear,NPT-FR,Wasserstein,13.92593901050545
51,100,2,1000,linear,Marginal-FR,Wasserstein,14.172853325340226
51,100,2,1000,linear,Gaussian-FR,Wasserstein,17.360916525259412
52,100,2,1000,linear,NPT-FR,Wasserstein,12.7224913903287
52,100,2,1000,linear,Marginal-FR,Wasserstein,12.979958781505319
52,100,2,1000,linear,Gaussian-FR,Wasserstein,16.063907490714204
53,100,2,1000,linear,NPT-FR,Wasserstein,12.661278921457473
53,100,2,1000,linear,Marginal-FR,Wasserstein,12.77150565274227
53,100,2,1000,linear,Gaussian-FR,Wasserstein,15.957245488965187
54,100,2,1000,linear,NPT-FR,Wasserstein,12.272825860305664
54,100,2,1000,linear,Marginal-FR,Wasserstein,12.471425781720674
54,100,2,1000,linear,Gaussian-FR,Wasserstein,15.443658116481748
55,100,2,1000,linear,NPT-FR,Wasserstein,13.253216964577016
55,100,2,1000,linear,Marginal-FR,Wasserstein,13.450248036629295
55,100,2,1000,linear,Gaussian-FR,Wasserstein,16.482550657026415
56,100,2,1000,linear,NPT-FR,Wasserstein,11.86358279532762
56,100,2,1000,linear,Marginal-FR,Wasserstein,12.116406473213425
56,100,2,1000,linear,Gaussian-FR,Wasserstein,15.189713201158483
57,100,2,1000,linear,NPT-FR,Wasserstein,12.970465359413371
57,100,2,1000,linear,Marginal-FR,Wasserstein,13.065591618511169
57,100,2,1000,linear,Gaussian-FR,Wasserstein,16.21379285006285
58,100,2,1000,linear,NPT-FR,Wasserstein,12.543447494002358
58,100,2,1000,linear,Marginal-FR,Wasserstein,12.723227239905873
58,100,2,1000,linear,Gaussian-FR,Wasserstein,15.781124225136537
59,100,2,1000,linear,NPT-FR,Wasserstein,11.695926271252182
59,100,2,1000,linear,Marginal-FR,Wasserstein,11.8409173256658
59,100,2,1000,linear,Gaussian-FR,Wasserstein,15.009057530375332
60,100,2,1000,linear,NPT-FR,Wasserstein,12.906208347296435
60,100,2,1000,linear,Marginal-FR,Wasserstein,13.207668307315346
60,100,2,1000,linear,Gaussian-FR,Wasserstein,16.315410427017582
61,100,2,1000,linear,NPT-FR,Wasserstein,11.968549671090493
61,100,2,1000,linear,Marginal-FR,Wasserstein,12.11060751911597
61,100,2,1000,linear,Gaussian-FR,Wasserstein,15.303148253880433
62,100,2,1000,linear,NPT-FR,Wasserstein,13.176302466938976
62,100,2,1000,linear,Marginal-FR,Wasserstein,13.535357098080558
62,100,2,1000,linear,Gaussian-FR,Wasserstein,16.606590550259693
